//Br = 1;//堆垛内要取的集装箱个数
//Bs = 3;//堆垛外要存的集装箱个数
//B_R = [1];//堆垛内要取的集装箱集合
//N_B_R = [2 3 4 5 6 7 8 9 10 11 12 13];//非取的集装箱集合
//B_S = [2 4 7];//堆垛外要存的集装箱集合
//N_B_S = [1 3 5 6 8 9 10 11 12 13];//非存的集装箱集合
////    1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6
//C = [[0 0 0 0 0 0 0 0 0 0 0 0 0 1 ],
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
//[0 0 0 0 0 0 0 0 0 0 0 0 0 1 ],
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
//[0 0 0 0 0 0 0 0 0 0 0 0 0 1 ],
//[0 0 0 0 0 0 0 0 0 0 0 0 0 1 ],
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
//[0 0 0 0 0 0 0 0 0 1 0 0 0 0 ],
//[0 0 1 0 0 0 0 0 0 0 0 0 0 0 ],
//[0 0 0 0 0 0 0 0 0 0 0 0 0 1 ],
//[0 0 0 0 1 0 0 0 0 0 0 0 0 0 ],
//[1 0 0 0 0 0 0 0 0 0 0 0 0 0 ],
//[0 0 0 0 0 0 0 0 0 0 1 0 0 0 ]
//];//集装箱初始的相对位置信息
//Br = 3;//堆垛内要取的集装箱个数
//Bs = 3;//堆垛外要存的集装箱个数
//B_R = [1 2 3];//堆垛内要取的集装箱集合
//N_B_R = [4 5 6 7 8 9 10 11 12 13 14 15];//非取的集装箱集合
//B_S = [4 5 9];//堆垛外要存的集装箱集合
//N_B_S = [1 2 3 6 7 8 10 11 12 13 14 15];//非存的集装箱集合
////    1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6
//C = [[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
//];//集装箱初始的相对位置信息
//Br = 2;//堆垛内要取的集装箱个数
//Bs = 3;//堆垛外要存的集装箱个数
//B_R = [1 2];//堆垛内要取的集装箱集合
//N_B_R = [3 4 5 6 7 8 9 10 11 12 13 14];//非取的集装箱集合
//B_S = [4 5 8];//堆垛外要存的集装箱集合
//N_B_S = [1 2 3 6 7 9 10 11 12 13 14];//非存的集装箱集合
////    1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6
//C = [[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
//[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 ]
//[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
//];//集装箱初始的相对位置信息
//Br = 3;//堆垛内要取的集装箱个数
//Bs = 3;//堆垛外要存的集装箱个数
//B_R = [1 2 3];//堆垛内要取的集装箱集合
//N_B_R = [4 5 6 7 8 9 10 11 12 13 14 15];//非取的集装箱集合
//B_S = [4 6 7];//堆垛外要存的集装箱集合
//N_B_S = [1 2 3 5 8 9 10 11 12 13 14 15];//非存的集装箱集合
////    1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6
//C = [[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ]
//[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 ]
//[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 ]
//];//集装箱初始的相对位置信息
